Nombre:Adele: Following the Signs,Popularidad:Escasa,"Valoración:7,5","También para:Mac, Linux",Desarrollador:Unosquare,"Género:Acción, Plataformas, Acción táctica (Terror)",Jugadores:1,Lanzamiento:2 de junio de 2016
Nombre:Divided We Fall,Popularidad:Escasa,Valoración:10,"También para:Mac, Linux",Desarrollador:KAVA Game Studio,"Género:Acción, Acción táctica (Bélico)",Jugadores:15-30 (Competitivo: Sí),Lanzamiento:2017 (Por determinar)
Nombre:The Elder Scrolls: Arena,Popularidad:Escasa,"Valoración:8,7",Desarrollador:Bethesda Softworks,"Género:Rol, Acción RPG (Fantasía)",Lanzamiento:19 de mayo de 1994
Nombre:A Rat's Quest - The Way Back Home,Popularidad:Escasa,"Valoración:4,5","También para:PS4, Xbox One, Nintendo Switch",Desarrollador:The Dreamerians,"Género:Acción, Acción y aventura (Animales, Ratones y Fantasía)",Jugadores:1,Lanzamiento:2021 (Por determinar)
Nombre:C-RUSH,Popularidad:Escasa,"Valoración:5,7",Desarrollador:Robot Entertainment,"Género:Acción, Shoot'Em Up",Lanzamiento:Por determinar en España
Nombre:Call of Duty: Devil's Brigade,Popularidad:Escasa,"Valoración:8,8","También para:PS3, Xbox 360",Desarrollador:Sledgehammer Games,"Género:Acción, Primera persona (FPS)",Lanzamiento:Cancelado
Nombre:Kentucky Route Zero - Act 2,Popularidad:Escasa,"Valoración:9,0",También para:Mac,Desarrollador:Cardboard Box Entertainment,Género:Aventura (Misterio),Jugadores:1,Lanzamiento:31 de mayo de 2013
Nombre:Galaxy Control,Popularidad:Escasa,"Valoración:7,2","También para:Mac, Android, iOS",Desarrollador:FX Games Media,"Género:Estrategia, Tiempo real (Ciencia ficción)",Jugadores:Multijugador masivo,Lanzamiento:10 de agosto de 2016 (Pegi: +12)
Nombre:Luminous Engine,Popularidad:Escasa,"Valoración:9,2","También para:PS4, Xbox One",Desarrollador:Square Enix,"Género:Otros, Motor gráfico",Lanzamiento:Por determinar en España
Nombre:Underworld Ascendant,Popularidad:Escasa,"Valoración:7,5","También para:PS4, Xbox One, Nintendo Switch",Desarrollador:OtherSide Entertainment,"Género:Rol, Acción RPG (Fantasía, Mazmorras y Magia)",Jugadores:1,Lanzamiento:15 de noviembre de 2018
Nombre:Graven: The Purple Moon Prophecy,Popularidad:Escasa,"Valoración:5,0",Desarrollador:Orchid Games,Género:Aventura (Misterio),Jugadores:1,Lanzamiento:29 de septiembre de 2016
Nombre:Darwinia,Popularidad:Escasa,"Valoración:6,7",Desarrollador:Introversion,"Género:Acción, Acción y aventura, Shooter (Ciencia ficción)",Lanzamiento:12 de mayo de 2005 (Pegi: +3)
Nombre:Qora,Popularidad:Escasa,"Valoración:8,1",También para:Mac,"Desarrollador:Holden Boyles, Ciprian Stanciu","Género:Aventura, Walking simulator (Fantasía)",Jugadores:1,Lanzamiento:25 de septiembre de 2014
Nombre:The Typing of the Dead,Popularidad:Escasa,"Valoración:5,1",Desarrollador:Overkill Software,Género:Acción,Lanzamiento:29 de octubre de 2013 (Pegi: +18)
Nombre:Tribes: MMO,Popularidad:Escasa,"Valoración:7,7",Desarrollador:Hi-Rez Studios,"Género:, Sin cuotas",Lanzamiento:Por determinar en España
Nombre:Mushroom Men: Truffle Trouble,Popularidad:Escasa,"Valoración:9,4",Desarrollador:Red Fly Studio,"Género:Otros, Plataformas, Puzle (Fantasía)",Lanzamiento:10 de marzo de 2015
Nombre:Gobliiins 2,Popularidad:Escasa,Valoración:10,"También para:iOS, Amiga, Atari ST",Desarrollador:Coktel,Género:Aventura (Fantasía y Humor),Jugadores:1,Lanzamiento:25 de septiembre de 1992
Nombre:Vector,Popularidad:Escasa,"Valoración:8,8","También para:Android, iOS",Desarrollador:Nekki,"Género:Acción, Plataformas (Moderno)",Jugadores:1,Lanzamiento:4 de diciembre de 2013
Nombre:Crookz - The Big Heist,Popularidad:Escasa,"Valoración:8,3","También para:Mac, Linux",Desarrollador:Skilltree Studios,"Género:Estrategia, Tiempo real (Moderno)",Jugadores:1,Lanzamiento:25 de agosto de 2015 (Pegi: +16)
Nombre:Chasing Dead,Popularidad:Escasa,"Valoración:7,4","También para:PS4, Wii U, Mac, Linux",Desarrollador:2020 Venture,"Género:Acción, Primera persona (FPS), Acción y aventura (Terror)",Jugadores:1,Lanzamiento:Marzo de 2015 (Pegi: +16)
Nombre:Reassembly,Popularidad:Escasa,"Valoración:7,8","También para:Mac, Linux",Desarrollador:Anisoptera Games,"Género:Acción, Shoot'Em Up (Ciencia ficción)",Jugadores:1,Lanzamiento:19 de febrero de 2015
Nombre:Servo,Popularidad:Escasa,Valoración: ,También para:Mac,Desarrollador:BonusXP,"Género:Estrategia, Tiempo real (Ciencia ficción)",Jugadores:1-2 (Competitivo: Sí / Cooperativo: 2),Lanzamiento:Por determinar en España
Nombre:One Troll Army,Popularidad:Escasa,Valoración: ,Desarrollador:FlyAnvil,"Género:Estrategia, Tiempo real (Fantasía)",Jugadores:1-2 (Competitivo: Online),Lanzamiento:20 de mayo de 2016
Nombre:Evil Defenders,Popularidad:Escasa,"Valoración:4,5","También para:Mac, Android, iOS",Desarrollador:Crazy Panda Games,"Género:Estrategia, Tiempo real (Fantasía)",Jugadores:1,Lanzamiento:11 de noviembre de 2015 (Pegi: +7)
Nombre:Mekazoo,Popularidad:Escasa,"Valoración:9,5","También para:PS4, Xbox One, Wii U, Mac, Linux",Desarrollador:The good mood creators,"Género:Acción, Plataformas (Fantasía)",Jugadores:1-2 (Cooperativo: Local),Lanzamiento:3º trimestre de 2015
Nombre:Earth Liberation,Popularidad:Escasa,"Valoración:9,7",También para:Mac,Desarrollador:PoRovoz Studios,"Género:Estrategia, Tiempo real",Lanzamiento:31 de mayo de 2017
Nombre:NeuroVoider,Popularidad:Escasa,Valoración: ,"También para:PS4, Xbox One, Vita, Mac, Linux",Desarrollador:Flying Oak Games,"Género:Acción, Shooter (Ciencia ficción)",Jugadores:1-4,Lanzamiento:31 de agosto de 2016
Nombre:Myst III: Exile,Popularidad:Escasa,"Valoración:7,5","También para:PS2, Mac, XBOX",Desarrollador:Presto Studios,Género:Aventura (Fantasía),Lanzamiento:6 de septiembre de 2001 (Pegi: +3)
Nombre:Infinity Runner,Popularidad:Escasa,"Valoración:5,8","También para:PS4, Xbox One, Wii U, Mac, Linux",Desarrollador:Wales Interactive,"Género:Acción, Primera persona (FPS) (Ciencia ficción)",Lanzamiento:2 de junio de 2014
Nombre:The 7th Guest,Popularidad:Escasa,"Valoración:8,8","También para:Mac, Linux, iOS",Desarrollador:Trilobyte Software,"Género:Otros, Puzle (Misterio)",Lanzamiento:15 de octubre de 1993
Nombre:Code of Princess,Popularidad:Escasa,"Valoración:9,5","También para:Nintendo Switch, 3DS",Desarrollador:Agashima Entertainment,"Género:Acción, Acción y aventura, Hack and Slash (Fantasía)",Jugadores:1-4 (Competitivo: 2-4 / Cooperativo: 2-4 (Online y Local)),Lanzamiento:14 de abril de 2016 (Pegi: +12)
Nombre:Inago Rage,Popularidad:Escasa,"Valoración:6,4",Desarrollador:Robot Entertainment,"Género:Acción, Primera persona (FPS), Shooter (Ciencia ficción)",Lanzamiento:Por determinar en España
Nombre:Strike Suit Infinity,Popularidad:Escasa,"Valoración:7,2",Desarrollador:Born Ready Games,"Género:Acción, Shoot'Em Up (Ciencia ficción)",Jugadores:1,Lanzamiento:30 de abril de 2013 (Pegi: +12)
Nombre:Tryst,Popularidad:Escasa,"Valoración:5,0",También para:Mac,Desarrollador:BlueGiant Interactive,"Género:Estrategia, Tiempo real (Ciencia ficción)",Lanzamiento:14 de septiembre de 2012
Nombre:Clandestine,Popularidad:Escasa,"Valoración:6,5",Desarrollador:Logic Artists,"Género:Acción, Acción táctica (Moderno)",Lanzamiento:5 de noviembre de 2015
Nombre:SolSeraph,Popularidad:Escasa,"Valoración:9,0","También para:PS4, Xbox One, Nintendo Switch",Desarrollador:ACE Team,"Género:Acción, Acción y aventura, Plataformas (Fantasía)",Jugadores:1,Lanzamiento:10 de julio de 2019 (Pegi: +3)
Nombre:Adam's Venture II: Solomon's Secret,Popularidad:Escasa,"Valoración:6,9",Desarrollador:Vertigo Games,"Género:Acción, Acción y aventura (Cocodrilos y Fantasía)",Jugadores:1,Lanzamiento:Por determinar en España (Pegi: +7)
Nombre:The Repopulation,Popularidad:Escasa,"Valoración:7,7",Desarrollador:AB-TECH,"Género:Rol, Multijugador Online Masivo (Ciencia ficción)",Jugadores:Masivo Online,Lanzamiento:Por determinar en España
Nombre:DOGOS,Popularidad:Escasa,"Valoración:8,7","También para:PS4, Xbox One",Desarrollador:Opqam,"Género:Acción, Shoot'Em Up (Ciencia ficción)",Jugadores:1,Lanzamiento:7 de septiembre de 2016 (Pegi: +7)
Nombre:Magicka: Vietnam,Popularidad:Escasa,"Valoración:7,5",Desarrollador:Arrowhead Game Studios,"Género:Rol, Acción RPG (Fantasía)",Jugadores:1-4 (Cooperativo: 2-4),Lanzamiento:12 de abril de 2011 (Pegi: +16)
Nombre:Rapture Rejects,Popularidad:Escasa,"Valoración:9,6",Desarrollador:Galvanic Games,"Género:Acción, Battle royale (Cómic y Humor)",Jugadores:1-100 (Cooperativo: Online),Lanzamiento:2018 (Por determinar)
Nombre:AR-K,Popularidad:Escasa,"Valoración:6,5","También para:Mac, Android, iOS",Desarrollador:Gato Studio,Género:Aventura (Ciencia ficción),Jugadores:1,Lanzamiento:21 de mayo de 2013
Nombre:Jupiter Hell,Popularidad:Escasa,"Valoración:7,0","También para:Mac, Linux",Desarrollador:ChaosForge,"Género:Acción, Shooter, Acción RPG (Ciencia ficción)",Jugadores:Cooperativo: 1,Lanzamiento:Por determinar en España
Nombre:Star Alliances,Popularidad:Escasa,"Valoración:4,8",Desarrollador:Dark Sky Entertainment,"Género:Estrategia, Tiempo real (Ciencia ficción)",Lanzamiento:Por determinar en España
Nombre:Guilty Gear Xrd: Revelator,Popularidad:Escasa,"Valoración:9,3","También para:PS4, PS3",Desarrollador:Arc System Works,"Género:Acción, Lucha (Manga)","Jugadores:1-2 (Competitivo: Si, local y online)",Lanzamiento:14 de diciembre de 2016 (Pegi: +12)
Nombre:Hexodius,Popularidad:Escasa,"Valoración:6,3",También para:Xbox 360,Desarrollador:Brain Slap Studio,"Género:Acción, Shoot'Em Up",Jugadores:1,Lanzamiento:21 de junio de 2013 (Pegi: +7)
Nombre:The East New World,Popularidad:Escasa,"Valoración:7,0","También para:Mac, Android, iOS",Desarrollador:TEN10 Games,"Género:Acción, Plataformas (Fantasía)",Jugadores:1,Lanzamiento:2016 (Por determinar)
Nombre:Project Blackout,Popularidad:Escasa,"Valoración:8,1",Desarrollador:SG Interactive,"Género:Acción, Primera persona (FPS), Shooter (Moderno)",Lanzamiento:2011 (Por determinar)
Nombre:Mercenary Wars,Popularidad:Escasa,"Valoración:5,6",Desarrollador:NM Productions,"Género:Acción, Primera persona (FPS) (Bélico)",Lanzamiento:Septiembre de 2009
Nombre:Jazzpunk,Popularidad:Escasa,"Valoración:8,8","También para:PS4, Mac, Linux",Desarrollador:Necrophone Games,Género:Aventura (Humor),Jugadores:1,Lanzamiento:7 de febrero de 2014
Nombre:Unclaimed World,Popularidad:Escasa,"Valoración:6,8",Desarrollador:Refactored Games,"Género:Estrategia, Tiempo real (Ciencia ficción)",Jugadores:1,Lanzamiento:4 de octubre de 2016
Nombre:Crush Your Enemies,Popularidad:Escasa,"Valoración:8,0","También para:Android, iOS",Desarrollador:Vile Monarch,"Género:Estrategia, Tiempo real (Humor)",Jugadores:Competitivo: Sí,Lanzamiento:2º trimestre de 2016
Nombre:Super Roman Conquest,Popularidad:Escasa,"Valoración:9,2","También para:Mac, Linux",Desarrollador:SeaCliff Interactive,"Género:Estrategia, Tiempo real (Histórico)",Lanzamiento:Por determinar en España
Nombre:Warhammer 40k Eternal Crusade,Popularidad:Escasa,"Valoración:8,1","Precio:18,98€","También para:PS4, Xbox One",Desarrollador:Behaviour Interactive,"Género:Rol, Multijugador Online Masivo (Ciencia ficción)",Jugadores:Masivo Online,Lanzamiento:23 de septiembre de 2016 (Pegi: +16)
Nombre:Prune,Popularidad:Escasa,Valoración: ,"También para:Android, iOS",Desarrollador:Joel McDonald,"Género:Otros, Música, Minijuegos (Abstracto)",Jugadores:1,Lanzamiento:15 de noviembre de 2015 (Pegi: +3)
Nombre:Kontor,Popularidad:Escasa,"Valoración:9,4",Desarrollador:Robot Entertainment,"Género:Estrategia, Tiempo real (Fantasía)",Jugadores:Masivo Online,Lanzamiento:Por determinar en España
Nombre:Soul Master,Popularidad:Escasa,"Valoración:7,7",Desarrollador:nPluto,"Género:Rol, Tiempo real (Fantasía)",Lanzamiento:Por determinar en España
Nombre:Between Me & The Night,Popularidad:Escasa,"Valoración:8,5",También para:Mac,Desarrollador:RainDance LX,Género:Aventura (Fantasía),Jugadores:1,Lanzamiento:22 de enero de 2016
Nombre:Bang Bang Racing,Popularidad:Escasa,"Valoración:7,8","También para:PS3, Xbox 360, Android",Desarrollador:Digital Reality,"Género:Conducción, Arcade",Lanzamiento:8 de junio de 2012
Nombre:Knite & The Ghost Lights,Popularidad:Escasa,"Valoración:9,2","También para:Wii U, Mac",Desarrollador:Mobot Studios,"Género:Acción, Acción y aventura, Plataformas (Fantasía)",Jugadores:1,Lanzamiento:2014 (Por determinar)
Nombre:Cossacks 2: Battle for Europe,Popularidad:Escasa,"Valoración:7,1",Desarrollador:GSC Game World,"Género:Estrategia, Tiempo real (Histórico)",Lanzamiento:27 de octubre de 2006 (Pegi: +12)
Nombre:Black Talons,Popularidad:Escasa,"Valoración:4,8","También para:Mac, Linux",Desarrollador:Camel 101,"Género:Estrategia, Turnos (Ciencia ficción)",Lanzamiento:Por determinar en España
Nombre:Bunny Bash,Popularidad:Escasa,Valoración: ,"También para:Mac, Linux",Desarrollador:DarkArts Estudios,"Género:Acción, Plataformas, Sin cuotas (Humor)",Jugadores:Multijugador,Lanzamiento:2017 (Por determinar)
Nombre:Breed,Popularidad:Escasa,"Valoración:6,9",Desarrollador:Robot Entertainment,"Género:Acción, Primera persona (FPS), Shooter (Fantasía)",Lanzamiento:Por determinar en España
Nombre:Metal Slug 2,Popularidad:Escasa,"Valoración:5,5","También para:PS4, Xbox One, Nintendo Switch, Android, iOS",Desarrollador:DotEmu,"Género:Acción, Shooter",Jugadores:1,Lanzamiento:15 de abril de 2016 (Pegi: +12)
Nombre:Gunman Taco Truck,Popularidad:Escasa,"Valoración:7,1",Desarrollador:Romero Games,"Género:Conducción, Arcade (Ciencia ficción)",Jugadores:1,Lanzamiento:Junio de 2015
Nombre:Tales of Monkey Island: Episodio 4,Popularidad:Escasa,"Valoración:7,2",También para:Wii,Desarrollador:Telltale Games,Género:Aventura (Humor),Lanzamiento:30 de octubre de 2009
Nombre:Pressure Overdrive,Popularidad:Escasa,"Valoración:9,5","También para:PS4, Xbox One, Mac, Linux",Desarrollador:Chasing Carrots,"Género:Acción, Shooter (Humor)",Jugadores:1-2,Lanzamiento:25 de julio de 2017 (Pegi: +7)
Nombre:Indiana Jones de Bethesda,Popularidad:Escasa,"Valoración:9,2",También para:Xbox Series,Desarrollador:MachineGames,"Género:Acción, Acción y aventura (Fantasía)",Lanzamiento:Por determinar en España
Nombre:Warhammer - Grim & The Grave,Popularidad:Escasa,"Valoración:4,0","También para:Mac, Linux",Desarrollador:Creative Assembly,"Género:Estrategia, Tiempo real, Turnos (Fantasía)","Jugadores:1-8 (Competitivo: Si, online / Cooperativo: Si, online)",Lanzamiento:1 de septiembre de 2016 (Pegi: +16)
Nombre:Nights of Azure,Popularidad:Escasa,"Valoración:9,2",También para:PS4,Desarrollador:Gust Co,"Género:Rol, Acción RPG (Fantasía)",Jugadores:1,Lanzamiento:7 de febrero de 2017 (Pegi: +16)
Nombre:Alganon,Popularidad:Escasa,"Valoración:6,0",Desarrollador:Quest Online,"Género:Rol, Multijugador Online Masivo (Fantasía)",Jugadores:Masivo online,Lanzamiento:Por determinar en España
Nombre:KAAN: Barbarian's Blade,Popularidad:Escasa,"Valoración:6,8",Desarrollador:Robot Entertainment,"Género:Acción, Acción y aventura (Fantasía)",Lanzamiento:28 de mayo de 2003 (Pegi: +12)
Nombre:Next Island,Popularidad:Escasa,"Valoración:5,5",Desarrollador:Gunstar Studio,Género:Aventura (Ciencia ficción),Lanzamiento:Por determinar en España
Nombre:Myth War II,Popularidad:Escasa,"Valoración:5,4",Desarrollador:Unigium,"Género:Rol, Acción RPG (Fantasía)",Lanzamiento:Por determinar en España (Pegi: +7)
Nombre:Namco Museum 50th Anniversary,Popularidad:Escasa,"Valoración:6,4",Desarrollador:Namco,"Género:Otros, Recopilación",Lanzamiento:1º trimestre de 2006
Nombre:Hearthstone: Susurros de los Dioses Antiguos,Popularidad:Escasa,"Valoración:8,4","También para:Mac, Android, iOS",Desarrollador:Blizzard,"Género:Estrategia, Cartas (Fantasía)",Jugadores:1-2 (Competitivo: 2),Lanzamiento:27 de abril de 2016 (Pegi: +7)
Nombre:Mytheon,Popularidad:Escasa,"Valoración:6,5",Desarrollador:Petroglyph,"Género:Rol, Multijugador Online Masivo, Acción RPG (Fantasía)",Lanzamiento:13 de julio de 2011
Nombre:Scarlet Blade,Popularidad:Escasa,"Valoración:8,7",Desarrollador:Aeria Games & Entertainment,"Género:Rol, Multijugador Online Masivo",Jugadores:Masivo Online,Lanzamiento:Por determinar en España
Nombre:Igor,Popularidad:Escasa,"Valoración:5,7","Precio:19,95€","También para:Wii, DS",Desarrollador:Legacy Interactive,"Género:Acción, Acción y aventura (Humor)",Lanzamiento:5 de diciembre de 2008 (Pegi: +3)
Nombre:PAKO: Car Chase Simulator,Popularidad:Escasa,"Valoración:4,0",También para:Mac,Desarrollador:Tree Men Games,"Género:Conducción, Arcade (Moderno)",Jugadores:1-4 (Competitivo: Local),Lanzamiento:10 de enero de 2017
Nombre:Ministry of War,Popularidad:Escasa,"Valoración:8,2",Desarrollador:Snail Games,Género:Estrategia (Histórico),Lanzamiento:Por determinar en España
Nombre:Neuro Hunter,Popularidad:Escasa,"Valoración:6,6",Desarrollador:Mediaart,"Género:Acción, Primera persona (FPS) (Ciencia ficción)",Lanzamiento:2006 (Por determinar) (Pegi: +16)
Nombre:Sam & Max: Season Two,Popularidad:Escasa,"Valoración:5,2","Precio:26,95€","También para:PS3, Xbox 360, Wii",Desarrollador:Telltale Games,Género:Aventura (Humor),Jugadores:1,Lanzamiento:4 de septiembre de 2009 (Pegi: +12)
Nombre:Puzzlegeddon,Popularidad:Escasa,"Valoración:5,4","También para:PS3, Xbox 360",Desarrollador:Pieces Interactive,"Género:Otros, Puzle (Colores)",Jugadores:1-6,Lanzamiento:27 de noviembre de 2008 (Pegi: +3)
Nombre:River City Ransom Underground,Popularidad:Escasa,"Valoración:7,5",Desarrollador:Conatus Interactive,"Género:Acción, Hack and Slash (Moderno)",Jugadores:1,Lanzamiento:Septiembre de 2014
Nombre:Distance,Popularidad:Escasa,"Valoración:9,8","También para:PS4, Mac, Linux",Desarrollador:Refract,"Género:Conducción, Arcade (Ciencia ficción)",Jugadores:1 (Competitivo: Sí),Lanzamiento:2015 (Por determinar)
Nombre:Vane,Popularidad:Escasa,"Valoración:8,9",También para:PS4,Desarrollador:Friend & Foe,"Género:Acción, Acción y aventura (Fantasía)",Jugadores:1,Lanzamiento:2017 (Por determinar)
Nombre:Worms World Party Remastered,Popularidad:Escasa,"Valoración:8,5",Desarrollador:Team 17,"Género:Estrategia, Turnos (Humor)",Lanzamiento:8 de julio de 2015 (Pegi: +12)
Nombre:Monkey Island Special Edition,Popularidad:Escasa,"Valoración:7,9","También para:PS3, Xbox 360, iOS",Desarrollador:LucasArts,"Género:Aventura (Fantasía, Piratas y Humor)",Jugadores:1,Lanzamiento:17 de julio de 2009 (Pegi: +12)
Nombre:Microsoft Flight Simulator,Popularidad:Escasa,"Valoración:8,7","Precio:59,95€89,95€","También para:Xbox Series, Xbox One",Desarrollador:Asobo Studio,"Género:Simulación, Vuelo",Jugadores:1 + Espacio compartido,Lanzamiento:18 de agosto de 2020 (Pegi: +3)
Nombre:Crysis 2: Retaliation,Popularidad:Escasa,"Valoración:9,5","También para:PS3, Xbox 360",Desarrollador:Crytek,Género:Acción,Jugadores:1-12 (Competitivo: 12),Lanzamiento:18 de mayo de 2011 (Pegi: +16)
Nombre:Fight of Gods,Popularidad:Escasa,"Valoración:4,0",Desarrollador:Digital Crafter,"Género:Acción, Lucha (Fantasía)",Jugadores:1 (Multijugador),Lanzamiento:4 de septiembre de 2017Juego con acceso anticipado
Nombre:Metagolf,Popularidad:Escasa,"Valoración:5,5",También para:Mac,Desarrollador:ARm42,"Género:Otros, Golf, Puzle",Lanzamiento:2012 (Por determinar)
Nombre:Grotesque Tactics: Evil Heroes,Popularidad:Escasa,"Valoración:6,9",También para:Wii,Desarrollador:Silent Dreams,"Género:Estrategia, Turnos (Fantasía)",Lanzamiento:Por determinar en España
Nombre:Windward,Popularidad:Escasa,"Valoración:6,7","También para:Mac, Linux",Desarrollador:Tasharen Entertainment Inc.,"Género:Acción, Acción y aventura (Histórico)",Jugadores:1 (Competitivo: Sí / Cooperativo: Sí),Lanzamiento:12 de mayo de 2015
Nombre:Semblance,Popularidad:Escasa,"Valoración:8,5","También para:Nintendo Switch, Mac",Desarrollador:Nyamakop,"Género:Otros, Plataformas, Puzle (Abstracto)",Jugadores:1,Lanzamiento:24 de julio de 2018
Nombre:Doctor Who: Worlds in Time,Popularidad:Escasa,"Valoración:9,1",Desarrollador:Three Rings,"Género:Acción, Acción y aventura, Sin cuotas (Ciencia ficción)",Lanzamiento:Por determinar en España
Nombre:Energy Heroes,Popularidad:Escasa,"Valoración:7,0",Desarrollador:DSC Studio22,"Género:Acción, Shooter, MOBA (Ciencia ficción)",Jugadores:1-6 (Competitivo: 3vs3),Lanzamiento:Por determinar en España
Nombre:Heavy Duty,Popularidad:Escasa,"Valoración:5,7",Desarrollador:Primal Software,"Género:Estrategia, Tiempo real (Ciencia ficción)",Lanzamiento:2008 (Por determinar)
Nombre:Homefront: Fire Sale,Popularidad:Escasa,"Valoración:7,8","También para:PS3, Xbox 360",Desarrollador:Kaos Studios,"Género:Acción, Primera persona (FPS) (Bélico)",Jugadores:1-32 (Competitivo: 2-32),Lanzamiento:14 de julio de 2011 (Pegi: +18)
Nombre:Majesty 2: Kingmaker,Popularidad:Escasa,"Valoración:6,5",Desarrollador:Ino-Co,"Género:Estrategia, Tiempo real (Fantasía)",Jugadores:1-4,Lanzamiento:25 de mayo de 2010 (Pegi: +12)
Nombre:Monstruos contra Alienígenas,Popularidad:Escasa,"Valoración:6,0","Precio:14,95€","También para:PS3, Xbox 360, Wii, DS, PS2",Desarrollador:Activision,"Género:Acción, Plataformas (Ciencia ficción, Aliens y Humor)",Lanzamiento:27 de marzo de 2009 (Pegi: +7)
Nombre:Fleish & Cherry in Crazy Hotel,Popularidad:Escasa,"Valoración:6,5","También para:Mac, Linux",Desarrollador:Gunstar Studio,"Género:Aventura, Puzle (Humor)",Jugadores:1,Lanzamiento:Por determinar en España
Nombre:Beware Planet Earth!,Popularidad:Escasa,"Valoración:8,5",También para:iOS,Desarrollador:Lightmare Studio,"Género:Estrategia, Tiempo real (Humor)",Jugadores:1,Lanzamiento:11 de abril de 2014 (Pegi: +3)
Nombre:Ceres,Popularidad:Escasa,"Valoración:9,5","También para:Mac, Linux",Desarrollador:Jötunn Games,"Género:Estrategia, Tiempo real (Ciencia ficción)",Jugadores:1,Lanzamiento:16 de octubre de 2015
Nombre:Wooden Sen'SeY,Popularidad:Escasa,"Valoración:8,5","También para:Wii U, Mac",Desarrollador:Upper Byte,"Género:Acción, Plataformas (Samurais)",Jugadores:1,Lanzamiento:26 de octubre de 2012
Nombre:EverQuest II Extended,Popularidad:Escasa,"Valoración:8,3",Desarrollador:Sony Online Entertainment,"Género:Rol, Multijugador Online Masivo, Sin cuotas (Fantasía)",Lanzamiento:19 de agosto de 2010 (Pegi: +12)
Nombre:Tale Of A Hero,Popularidad:Escasa,"Valoración:6,8",Desarrollador:Future Games,Género:Aventura (Fantasía),Lanzamiento:6 de febrero de 2009 (Pegi: +12)
Nombre:Exteel,Popularidad:Escasa,"Valoración:6,9",Desarrollador:NCsoft,"Género:Acción, Lucha (Ciencia ficción)",Lanzamiento:Por determinar en España
Nombre:Mass Effect 2: Firepower Pack,Popularidad:Escasa,"Valoración:8,6",También para:Xbox 360,Desarrollador:BioWare,"Género:Rol, Acción RPG (Ciencia ficción y Espacial)",Jugadores:1,Lanzamiento:3 de agosto de 2010 (Pegi: +18)
